,collisions,speed (on enter),braking force,braking force (norm),dtc (front),ttc (front),dtc (inter),dtc (approach),tl state (on enter),foes in inter (on enter),time (on enter),time (end),n stops,side move,run red light,envelope_id,stage,is_target
77,"[{'lane': '1si_2', 'other id': 'eb_left1', 'other speed': 0.1, 'other type': 'Car', 'pos': 199.004, 'speed': 0.0, 'status': 'victim', 'time': 9.100000000000001}]",0.11925824035690255,3.9321852578533116,0.7864370515706623,2.0010000000000328,1.0089116919264158,0.9002435746200693,1.400000000000034,rrrGGgrrrGGg,['nb_left3'],9.199999999999996,18.0,1.0,9.0,False,0,brrt,True
78,[],5.504662328252307,2.32993072496937,0.465986144993874,2.0010000000000328,1.326061115558515,0.9098932308876247,1.400000000000034,rrrGGgrrrGGg,"['eb_left1' 'eb_left2' 'eb_right2' 'eb_right3' 'eb_straight2' 'wb_left1'
 'wb_left2' 'wb_right2' 'wb_right3' 'wb_straight2' 'wb_straight3']",17.5,23.199999999999996,1.0,-1.0,False,0,brrt,False
79,[],5.504662328252307,2.9935491167493398,0.598709823349868,2.0010000000000328,1.1573681716118565,0.9098932308876247,1.400000000000034,rrrGGgrrrGGg,"['eb_left1' 'eb_left3' 'eb_right2' 'eb_right3' 'eb_straight2' 'wb_left1'
 'wb_left2' 'wb_right2' 'wb_right3' 'wb_straight2' 'wb_straight3']",17.5,23.199999999999996,1.0,-1.0,False,0,brrt,False
80,"[{'lane': '1si_2', 'other id': 'eb_left1', 'other speed': 0.1, 'other type': 'Car', 'pos': 199.004, 'speed': 0.0, 'status': 'victim', 'time': 10.100000000000001}]",0.11925824035690255,3.9321852578533116,0.7864370515706623,2.0010000000000328,1.0089116919264158,0.9002435746200693,1.400000000000034,rrrGGgrrrGGg,['sb_left4'],10.199999999999996,19.0,1.0,10.0,False,0,brrt,True
81,[],9.598045461160293,0.6916678011560329,0.13833356023120658,11.54643117927577,4.102485266796222,0.9081910387457215,4.492772156584469,rrrGGgrrrGGg,['eb_left2' 'eb_straight2' 'wb_left2' 'wb_right2'],5.899999999999999,10.100000000000001,0.0,-1.0,False,0,brrt,False
82,[],5.504662328252307,3.547299187014602,0.7094598374029204,2.0010000000000328,1.062333431579915,0.9098932308876247,1.400000000000034,rrrGGgrrrGGg,"['eb_left1' 'eb_left3' 'eb_right2' 'eb_right3' 'eb_straight2' 'wb_left1'
 'wb_left2' 'wb_right2' 'wb_right3' 'wb_straight2' 'wb_straight3']",32.5,38.199999999999996,1.0,-1.0,False,0,brrt,False
83,[],5.35964409034087,3.6653705731637665,0.7330741146327533,2.2956848477761014,1.0732617711586385,0.9094893923961768,1.400000000000034,rrrGGgrrrGGg,"['eb_left1' 'eb_right2' 'eb_right3' 'eb_straight2' 'wb_left1' 'wb_left2'
 'wb_right3' 'wb_straight1' 'wb_straight3' 'wb_straight4']",11.5,17.299999999999997,0.0,-1.0,False,0,brrt,False
84,[],8.660970476786469,0.4093250532677928,0.08186501065355856,9.927230759933593,4.370642075959258,0.9102174087888739,1.400000000000034,rrrGGgrrrGGg,['eb_left1' 'eb_left2' 'eb_right3' 'eb_straight2' 'wb_left1' 'wb_left2'],7.399999999999999,11.899999999999999,0.0,-1.0,False,0,brrt,False
85,[],8.228760314091275,1.4291592312240642,0.28583184624481284,7.396297971441412,2.5903373152503706,0.903710466793693,1.400000000000034,rrrGGgrrrGGg,"['eb_left2' 'eb_right3' 'eb_straight2' 'wb_left1' 'wb_left2'
 'wb_straight3']",7.999999999999993,12.600000000000001,0.0,-1.0,False,0,brrt,False
86,[],5.3322158333382355,3.626699528724101,0.7253399057448202,2.0010000000000328,1.0509623334836806,2.255701937070731,1.400000000000034,rrrGGgrrrGGg,['eb_left2' 'eb_left3' 'eb_straight1'],34.6,40.4,2.0,-1.0,False,0,brrt,False
87,[],5.504662328252307,3.7415471607307853,0.7483094321461571,2.0010000000000328,1.0344006612713834,0.9098932308876247,1.400000000000034,rrrGGgrrrGGg,"['eb_left1' 'eb_left2' 'eb_right2' 'eb_right3' 'eb_straight2' 'wb_left1'
 'wb_left2' 'wb_right2' 'wb_right3' 'wb_straight2' 'wb_straight3']",30.5,36.199999999999996,1.0,-1.0,False,0,brrt,False
88,[],11.847220844382452,0.010679598751135444,0.002135919750227089,15.470004123031131,9.334332998802472,0.9016880082876312,1.400000000000034,rrrGGgrrrGGg,"['eb_left1' 'eb_right1' 'eb_straight2' 'wb_left1' 'wb_left2' 'wb_right1'
 'wb_straight2']",5.100000000000001,8.899999999999999,0.0,-1.0,False,0,brrt,False
89,[],9.605353135255667,0.5101380301219827,0.10202760602439653,12.415368339782713,4.575881888193465,0.9120881489838856,1.4056147077526475,rrrGGgrrrGGg,"['eb_left1' 'eb_left2' 'eb_right2' 'eb_straight1' 'wb_left1' 'wb_left2'
 'wb_right2' 'wb_straight2']",5.699999999999996,10.0,0.0,-1.0,False,0,brrt,False
90,[],5.504662328252307,3.8866471128896984,0.7773294225779397,2.0010000000000328,1.0155406827025322,0.9098932308876247,1.400000000000034,rrrGGgrrrGGg,"['eb_left1' 'eb_left3' 'eb_right2' 'eb_right3' 'eb_straight2' 'wb_left1'
 'wb_left2' 'wb_right2' 'wb_right3' 'wb_straight2' 'wb_straight3']",17.5,23.199999999999996,1.0,-1.0,False,0,brrt,False
91,[],13.674705000000001,0.2501351835241472,0.05002703670482944,17.073095470052976,14.31131097467087,0.9114403558683257,1.400000000000034,rrrGGgrrrGGg,"['eb_left1' 'eb_right1' 'eb_straight1' 'wb_left1' 'wb_left2' 'wb_right1'
 'wb_straight2']",4.699999999999996,8.199999999999996,0.0,-1.0,False,0,brrt,False
92,"[{'lane': '1si_0', 'other id': 'eb_right1', 'other speed': 2.3000000000000007, 'other type': 'Car', 'pos': 200.898, 'speed': 0.0, 'status': 'collider', 'time': 8.299999999999997}]",11.477627275777328,9.000000000000004,2.000000000000001,2.007690460095318,1.1617280308393316,0.900243574620079,1.2425008793922543,rrrGGgrrrGGg,['eb_left2' 'eb_right1' 'sb_left2' 'wb_left1' 'wb_right1' 'wb_straight1'],8.399999999999999,31.199999999999996,2.0,8.199999999999996,False,0,brrt,True
93,[],5.504662328252307,2.32993072496937,0.465986144993874,2.0010000000000328,1.326061115558515,0.9098932308876247,1.400000000000034,rrrGGgrrrGGg,"['eb_left1' 'eb_left2' 'eb_right2' 'eb_right3' 'eb_straight2' 'wb_left1'
 'wb_left2' 'wb_right2' 'wb_right3' 'wb_straight2' 'wb_straight3']",17.5,23.199999999999996,1.0,-1.0,False,0,brrt,False
94,[],5.504662328252307,2.937943061885151,0.5875886123770302,2.0010000000000328,1.1683224277194988,0.9098932308876247,1.400000000000034,rrrGGgrrrGGg,"['eb_left1' 'eb_left2' 'eb_right2' 'eb_right3' 'eb_straight2' 'wb_left1'
 'wb_left2' 'wb_right2' 'wb_right3' 'wb_straight2' 'wb_straight3']",15.5,21.199999999999996,1.0,-1.0,False,0,brrt,False
95,[],5.504662328252307,3.205653048194139,0.6411306096388278,2.001024613697666,1.1178113109761016,0.9098932308876247,1.400000000000034,rrrGGgrrrGGg,"['eb_left1' 'eb_left2' 'eb_right2' 'eb_right3' 'eb_straight2' 'wb_left1'
 'wb_left2' 'wb_right2' 'wb_right3' 'wb_straight2' 'wb_straight3']",14.5,20.199999999999996,1.0,-1.0,False,0,brrt,False
96,[],7.869146684628355,5.000000000000107,1.0000000000000266,29.1944444444444,9999.0,0.9002435746200705,1.400000000000034,rrrGGgrrrGGg,['eb_left1' 'eb_left2' 'sb_straight1' 'wb_left1' 'wb_left2' 'wb_straight2'],6.299999999999997,19.300000000000004,1.0,-1.0,False,0,brrt,False
97,"[{'lane': '1si_2', 'other id': 'eb_left1', 'other speed': 0.30000000000000004, 'other type': 'Car', 'pos': 199.04399999999998, 'speed': 0.005702944705074243, 'status': 'victim', 'time': 8.299999999999997}]",0.1061248163558983,3.7708421677008364,0.7541684335401673,2.0010000000000328,1.0312195800041632,0.9002943915558614,1.400000000000034,rrrGGgrrrGGg,[],8.399999999999999,17.199999999999996,1.0,8.199999999999996,False,0,brrt,True
98,[],5.304662325442282,3.2789024714661053,0.655780494293221,2.0010000000000328,1.1051475897766045,1.531112231929243,1.400000000000034,rrrGGgrrrGGg,['eb_left1' 'eb_left3' 'eb_straight1' 'eb_straight2'],39.1,44.99999999999999,3.0,-1.0,False,0,brrt,False
99,[],5.504662328252307,3.5553918586471944,0.7110783717294389,2.0010000000000328,1.061104981566529,0.9098932308876247,1.400000000000034,rrrGGgrrrGGg,"['eb_left1' 'eb_left3' 'eb_right2' 'eb_right3' 'eb_straight2' 'wb_left2'
 'wb_left3' 'wb_right2' 'wb_right4' 'wb_straight2' 'wb_straight3']",15.5,21.199999999999996,1.0,-1.0,False,0,brrt,False
100,[],5.504662328252307,3.5940267976882594,0.7188053595376519,2.0010000000000328,1.0557626596512437,0.9098932308876247,1.400000000000034,rrrGGgrrrGGg,"['eb_left1' 'eb_left3' 'eb_right2' 'eb_right3' 'eb_straight2' 'wb_left2'
 'wb_left3' 'wb_right2' 'wb_right4' 'wb_straight2' 'wb_straight3']",15.5,21.199999999999996,1.0,-1.0,False,0,brrt,False
101,[],10.916955223083017,0.3037230431749016,0.060744608634980324,13.955875291787947,5.374307032853029,0.9056647364825413,1.400000000000034,rrrGGgrrrGGg,"['eb_left1' 'eb_left2' 'eb_right1' 'eb_straight1' 'wb_left1' 'wb_left2'
 'wb_straight3']",7.300000000000004,11.699999999999996,0.0,-1.0,False,0,brrt,False
102,[],5.504662328252307,2.810415235705963,0.5620830471411926,2.0010000000000328,1.1952563553808386,0.9098932308876247,1.400000000000034,rrrGGgrrrGGg,"['eb_left1' 'eb_left3' 'eb_right2' 'eb_right3' 'eb_straight2' 'wb_left2'
 'wb_left3' 'wb_right2' 'wb_right3' 'wb_straight2' 'wb_straight3']",20.5,26.199999999999996,1.0,-1.0,False,0,brrt,False
103,[],7.786933523651385,0.8643157707222748,0.17286315414445497,9.821358468238504,3.6046158659931664,0.9111764823400499,1.400000000000034,rrrGGgrrrGGg,"['eb_left1' 'eb_right2' 'eb_straight2' 'nb_left1' 'wb_left1' 'wb_left2'
 'wb_right2' 'wb_straight2']",6.600000000000001,11.699999999999996,0.0,-1.0,False,0,brrt,False
104,[],10.448684329360102,0.0,0.0,13.920554613038465,10.288927181181718,0.9106486381378714,1.400000000000034,rrrGGgrrrGGg,['eb_left2' 'eb_right3' 'eb_straight2' 'wb_left1' 'wb_left2' 'wb_right2'],6.5,10.600000000000001,0.0,-1.0,False,0,brrt,False
105,[],9.178492123050127,5.000000000000058,1.0000000000000144,22.386662916455748,9999.0,0.9002895691989904,4.483611069406873,rrrGGgrrrGGg,['eb_left1' 'nb_left1' 'wb_left1' 'wb_left2' 'wb_right2' 'wb_straight2'],6.600000000000001,18.1,1.0,-1.0,False,0,brrt,False
106,[],4.0445466106589505,3.6944059364048543,0.7388811872809709,2.0010000000000328,1.041366969455424,0.900243574620084,1.400000000000034,rrrGGgrrrGGg,"['eb_left1' 'eb_right1' 'eb_right2' 'eb_straight1' 'wb_left1' 'wb_right1'
 'wb_right3' 'wb_straight1' 'wb_straight2']",17.0,23.5,1.0,-1.0,False,0,brrt,False
107,[],9.202867447547666,0.9636380837640424,0.19272761675280847,10.674806220351797,3.605772547930702,0.9071922019878244,1.400000000000034,rrrGGgrrrGGg,"['eb_left1' 'eb_right2' 'eb_straight2' 'wb_left1' 'wb_left2' 'wb_right2'
 'wb_straight3']",6.100000000000001,10.399999999999999,0.0,-1.0,False,0,brrt,False
108,[],5.504662328252307,3.458007861093886,0.6916015722187772,2.0010000000000328,1.0762582819924897,0.9098932308876247,1.400000000000034,rrrGGgrrrGGg,"['eb_left1' 'eb_left2' 'eb_right2' 'eb_right3' 'eb_straight2' 'wb_left1'
 'wb_left2' 'wb_right2' 'wb_right3' 'wb_straight2' 'wb_straight3']",31.5,37.199999999999996,1.0,-1.0,False,0,brrt,False
109,"[{'lane': '1si_2', 'other id': 'eb_left1', 'other speed': 0.8999999999999999, 'other type': 'Car', 'pos': 199.40399999999997, 'speed': 0.15959420958469986, 'status': 'victim', 'time': 8.899999999999999}]",0.1,4.142873194569099,0.8285746389138199,2.0010000000000328,0.9836820582902319,0.9002562399551404,1.400000000000034,rrrGGgrrrGGg,[],9.0,17.799999999999997,2.0,8.799999999999997,False,0,brrt,True
110,[],5.3046623282523075,3.2789024714661053,0.655780494293221,2.0010000000000328,1.1051475897766045,1.531112232575854,1.400000000000034,rrrGGgrrrGGg,['eb_left1' 'eb_left3' 'eb_straight1' 'eb_straight2'],39.300000000000004,45.199999999999996,2.0,-1.0,False,0,brrt,False
111,[],5.504662328252307,3.3620820316522746,0.672416406330455,2.0010000000000328,1.091399322006144,0.9098932308876247,1.400000000000034,rrrGGgrrrGGg,"['eb_left1' 'eb_left2' 'eb_right2' 'eb_right3' 'eb_straight2' 'wb_left1'
 'wb_left2' 'wb_right2' 'wb_right3' 'wb_straight2' 'wb_straight3']",16.5,22.199999999999996,1.0,-1.0,False,0,brrt,False
112,[],5.29361263352738,3.4600780141230456,0.6920156028246092,2.0010000000000328,1.0767933110037846,0.909693091253949,1.400000000000034,rrrGGgrrrGGg,"['eb_left1' 'eb_left2' 'eb_right3' 'eb_straight1' 'eb_straight2'
 'wb_left1' 'wb_right3' 'wb_straight1' 'wb_straight2']",17.0,22.9,1.0,-1.0,False,0,brrt,False
113,[],4.0445466106589505,3.9905432465276602,0.798108649305532,2.0010000000000328,1.0018291936260408,0.900243574620084,1.400000000000034,rrrGGgrrrGGg,"['eb_left1' 'eb_right1' 'eb_right2' 'eb_straight1' 'wb_left1' 'wb_right1'
 'wb_right3' 'wb_straight1' 'wb_straight2']",17.0,23.5,1.0,-1.0,False,0,brrt,False
114,[],3.758882805802746,3.4634418282293034,0.6926883656458607,4.517727446718709,1.3099158029469111,0.9050506137290606,1.400000000000034,rrrGGgrrrGGg,"['eb_left1' 'eb_right1' 'eb_straight1' 'wb_left1' 'wb_right1'
 'wb_straight1']",8.899999999999999,15.600000000000001,0.0,-1.0,False,0,brrt,False
115,[],7.146704372999725,0.6922335202044039,0.13844670404088077,9.415638981816505,3.8084216893223775,0.9002435746200398,1.400000000000034,rrrGGgrrrGGg,"['eb_left2' 'eb_left3' 'eb_right2' 'eb_straight2' 'wb_left1' 'wb_left2'
 'wb_right2' 'wb_straight1' 'wb_straight2']",8.5,13.799999999999997,0.0,-1.0,False,0,brrt,False
116,[],5.504662328252307,2.374883705380342,0.47497674107606846,2.0010000000000328,1.3131914995148732,0.9098932308876247,1.400000000000034,rrrGGgrrrGGg,"['eb_left1' 'eb_left2' 'eb_right2' 'eb_right3' 'eb_straight2' 'wb_left1'
 'wb_left2' 'wb_right2' 'wb_right3' 'wb_straight2' 'wb_straight3']",16.5,22.199999999999996,1.0,-1.0,False,0,brrt,False
117,"[{'lane': '1si_0', 'other id': 'eb_right1', 'other speed': 3.3000000000000016, 'other type': 'Car', 'pos': 200.88772552635743, 'speed': 0.08442101869529484, 'status': 'collider', 'time': 23.299999999999997}
 {'lane': '1si_0', 'other id': 'eb_right2', 'other speed': 2.244546610658949, 'other type': 'Car', 'pos': 194.6860683877353, 'speed': 0.08442101869529484, 'status': 'victim', 'time': 23.299999999999997}]",12.99,9.000000000000004,2.000000000000001,2.0010000000000328,1.0232114966659895,0.9128576048438558,1.400000000000034,rrrGGgrrrGGg,['eb_left1' 'eb_right1' 'sb_left2' 'wb_left2' 'wb_right1' 'wb_straight1'],23.4,27.4,1.0,23.199999999999996,False,0,brrt,True
118,[],4.648607376040404,3.606783713134427,0.7213567426268854,2.0010000000000328,1.0540668930459176,0.9002435746200562,1.400000000000034,rrrGGgrrrGGg,"['eb_left1' 'eb_left3' 'eb_right4' 'eb_straight1' 'eb_straight2'
 'wb_left2' 'wb_right4' 'wb_straight1' 'wb_straight2']",16.199999999999996,22.5,1.0,-1.0,False,0,brrt,False
119,[],5.3046623282523075,3.6877999348488544,0.7375599869697709,2.0010000000000328,1.0427842484253607,1.531112232575854,1.400000000000034,rrrGGgrrrGGg,['eb_left1' 'eb_left2' 'eb_straight1' 'eb_straight2'],43.9,49.800000000000004,2.0,-1.0,False,0,brrt,False
120,[],5.504662328252307,3.6933607131425794,0.7386721426285159,2.0010000000000328,1.0418949432759916,0.9098932308876247,1.400000000000034,rrrGGgrrrGGg,"['eb_left1' 'eb_left3' 'eb_right2' 'eb_right3' 'eb_straight2' 'wb_left2'
 'wb_left3' 'wb_right2' 'wb_right3' 'wb_straight2' 'wb_straight3']",26.5,32.199999999999996,1.0,-1.0,False,0,brrt,False
121,[],4.0445466106589505,3.602181425219492,0.7204362850438983,2.0010000000000328,1.0547218136170562,0.900243574620084,1.400000000000034,rrrGGgrrrGGg,"['eb_left1' 'eb_right2' 'eb_right3' 'eb_straight1' 'wb_left1' 'wb_right1'
 'wb_right2' 'wb_straight1' 'wb_straight2']",13.0,19.5,1.0,-1.0,False,0,brrt,False
122,[],5.504662328252307,2.4510108095399152,0.49020216190798305,2.0010000000000328,1.2894751129718367,0.9098932308876247,1.400000000000034,rrrGGgrrrGGg,"['eb_left1' 'eb_left2' 'eb_right2' 'eb_right3' 'eb_straight2' 'wb_left1'
 'wb_left2' 'wb_right2' 'wb_right3' 'wb_straight2' 'wb_straight3']",21.5,27.199999999999996,1.0,-1.0,False,0,brrt,False
123,"[{'lane': '1si_2', 'other id': 'eb_left1', 'other speed': 1.2038588038465492, 'other type': 'Car', 'pos': 200.67105327295306, 'speed': 0.3955694875693611, 'status': 'collider', 'time': 13.399999999999999}]",12.99,9.000000000000004,2.000000000000001,2.0010000000000328,1.0373347013093006,0.38252411890765753,1.2483721768438805,rrrGGgrrrGGg,"['eb_left1' 'eb_right1' 'nb_left2' 'sb_left1' 'sb_left2' 'wb_left1'
 'wb_left2' 'wb_right1' 'wb_straight1']",13.5,25.1,2.0,13.299999999999997,False,0,brrt,True
124,[],5.504662328252307,2.4714771405764844,0.49429542811529686,2.0010000000000328,1.2818161412363303,0.9098932308876247,1.400000000000034,rrrGGgrrrGGg,"['eb_left1' 'eb_left2' 'eb_right2' 'eb_right3' 'eb_straight2' 'wb_left1'
 'wb_left2' 'wb_right3' 'wb_right4' 'wb_straight2' 'wb_straight3']",25.5,31.199999999999996,1.0,-1.0,False,0,brrt,False
125,[],11.4222222222222,0.0,0.0,17.717690576680752,17.940529898550647,0.9132283358737753,1.400000000000034,rrrGGgrrrGGg,"['eb_left1' 'eb_left2' 'eb_right2' 'eb_straight1' 'wb_left1' 'wb_left2'
 'wb_straight2']",6.699999999999996,10.399999999999999,0.0,-1.0,False,0,brrt,False
126,[],5.504662328252307,3.197581942904355,0.639516388580871,2.0010000000000328,1.120127049643557,0.9098932308876247,1.400000000000034,rrrGGgrrrGGg,"['eb_left1' 'eb_left2' 'eb_right2' 'eb_right3' 'eb_straight2' 'wb_left1'
 'wb_left2' 'wb_right2' 'wb_right3' 'wb_straight2' 'wb_straight3']",26.5,32.199999999999996,1.0,-1.0,False,0,brrt,False
127,[],5.504662328252307,3.764180986512445,0.7528361973024891,2.0010000000000328,1.0317499050201666,0.9098932308876247,1.400000000000034,rrrGGgrrrGGg,"['eb_left1' 'eb_left2' 'eb_right2' 'eb_right3' 'eb_straight2' 'wb_left1'
 'wb_left2' 'wb_right2' 'wb_right3' 'wb_straight2' 'wb_straight3']",16.5,22.199999999999996,1.0,-1.0,False,0,brrt,False
128,[],3.7565594966124,3.4570294396533985,0.6914058879306797,3.427060115443453,1.2301936500276869,0.9064490522284773,1.400000000000034,rrrGGgrrrGGg,"['eb_left2' 'eb_right1' 'eb_straight1' 'wb_left1' 'wb_right1'
 'wb_straight1']",9.899999999999999,16.6,0.0,-1.0,False,0,brrt,False
129,[],3.441239915868454,2.06297068572721,0.412594137145442,5.763316089162335,2.367915003190298,0.9029149460581329,1.400000000000034,rrrGGgrrrGGg,"['eb_left1' 'eb_left2' 'eb_right1' 'eb_right2' 'eb_straight1'
 'eb_straight2' 'wb_left1' 'wb_left2' 'wb_straight3']",9.0,15.899999999999999,0.0,-1.0,False,0,brrt,False
130,[],5.504662328252307,3.5290802792647455,0.7058160558529492,2.0010000000000328,1.0657070353921303,0.9098932308876247,1.400000000000034,rrrGGgrrrGGg,"['eb_left1' 'eb_left3' 'eb_right2' 'eb_right3' 'eb_straight2' 'nb_left3'
 'wb_left1' 'wb_left2' 'wb_right2' 'wb_right3']",25.5,31.199999999999996,1.0,-1.0,False,0,brrt,False
131,[],5.504662328252307,3.5327817201823817,0.7065563440364764,2.0010000000000328,1.065082479647428,0.9098932308876247,1.400000000000034,rrrGGgrrrGGg,"['eb_left1' 'eb_left4' 'eb_right2' 'eb_right4' 'eb_straight2' 'wb_left1'
 'wb_left2' 'wb_right2' 'wb_right3' 'wb_straight2' 'wb_straight3']",28.5,34.199999999999996,1.0,-1.0,False,0,brrt,False
132,[],10.519214124539992,0.8647743754740311,0.17295487509480623,13.164895594293284,6.806424098033972,0.9016123576646389,4.143141194430846,rrrGGgrrrGGg,"['eb_right2' 'eb_straight1' 'wb_left1' 'wb_left2' 'wb_right2'
 'wb_straight2']",4.899999999999999,9.399999999999999,0.0,-1.0,False,0,brrt,False
133,[],5.504662328252307,3.5896141635765266,0.7179228327153053,2.0010000000000328,1.0561935523639918,0.9098932308876247,1.400000000000034,rrrGGgrrrGGg,"['eb_left1' 'eb_left2' 'eb_right2' 'eb_right3' 'eb_straight2' 'wb_left2'
 'wb_left3' 'wb_right2' 'wb_right3' 'wb_straight2' 'wb_straight3']",32.5,38.199999999999996,1.0,-1.0,False,0,brrt,False
134,[],8.9034429532349,0.5170572121370931,0.10341144242741862,10.438036302310536,4.207337334646632,0.9030724072624616,1.400000000000034,rrrGGgrrrGGg,['eb_left1' 'eb_left2' 'eb_straight2' 'wb_left2' 'wb_straight2'],6.699999999999996,11.100000000000001,0.0,-1.0,False,0,brrt,False
135,[],5.504662328252307,2.7691975847780057,0.5538395169556012,2.0010000000000328,1.2043622231742497,0.9098932308876247,1.400000000000034,rrrGGgrrrGGg,"['eb_left2' 'eb_left3' 'eb_right3' 'eb_right4' 'eb_straight2' 'wb_left1'
 'wb_left2' 'wb_right3' 'wb_right4' 'wb_straight2' 'wb_straight3']",22.5,28.199999999999996,1.0,-1.0,False,0,brrt,False
136,[],5.504662328252307,3.5086064964938313,0.7017212992987663,2.0010000000000328,1.0683086805108013,0.9098932308876247,1.400000000000034,rrrGGgrrrGGg,"['eb_left1' 'eb_left2' 'eb_right2' 'eb_right3' 'eb_straight2' 'wb_left1'
 'wb_left2' 'wb_right3' 'wb_straight2' 'wb_straight3']",38.5,44.199999999999996,1.0,-1.0,False,0,brrt,False
137,"[{'lane': '1si_2', 'other id': 'eb_left1', 'other speed': 0.7999999999999999, 'other type': 'Car', 'pos': 199.31899999999996, 'speed': 0.11697780687839794, 'status': 'victim', 'time': 10.799999999999997}]",0.1,3.7444907079397938,0.7488981415879588,2.0010000000000328,1.0343525308696289,0.9004358132903008,1.400000000000034,rrrGGgrrrGGg,[],10.899999999999999,19.699999999999996,2.0,10.699999999999996,False,0,brrt,True
138,[],4.9973941088226255,3.606783713134427,0.7213567426268854,2.0010000000000328,1.0540668930459176,0.9058593991939022,1.400000000000034,rrrGGgrrrGGg,"['eb_left1' 'eb_right4' 'eb_straight1' 'eb_straight2' 'wb_left2'
 'wb_right4' 'wb_straight1' 'wb_straight2' 'wb_straight3']",17.299999999999997,23.299999999999997,1.0,-1.0,False,0,brrt,False
139,[],5.504662328252307,3.616077560479133,0.7232155120958266,2.0010000000000328,1.0528660844551656,0.9098932308876247,1.400000000000034,rrrGGgrrrGGg,"['eb_left1' 'eb_left3' 'eb_right2' 'eb_right3' 'eb_straight2' 'wb_left1'
 'wb_left2' 'wb_right2' 'wb_right4' 'wb_straight2' 'wb_straight3']",17.5,23.199999999999996,1.0,-1.0,False,0,brrt,False
140,[],5.504662328252307,3.6180382116973435,0.7236076423394687,2.0010000000000328,1.0526233526776922,0.9098932308876247,1.400000000000034,rrrGGgrrrGGg,"['eb_left1' 'eb_left3' 'eb_right2' 'eb_right3' 'eb_straight2' 'wb_left1'
 'wb_left2' 'wb_right2' 'wb_right4' 'wb_straight2' 'wb_straight3']",17.5,23.199999999999996,1.0,-1.0,False,0,brrt,False
